prompt,source,filename,f1,f2,f3,f4
llm_free,ai,4000_story_1848_llm_free.txt,-10.23642353,-4.328233026,1.4238288868,-2.470793398
human,human,4000_story_1854.txt,0.5344606232,13.152500997,-20.16545734,-4.282843791
llm_free,ai,4000_story_1854_llm_free.txt,-13.8028144,-9.565633451,5.6124798799,3.5780103793
human,human,4000_story_1855.txt,4.6252004492,10.263378682,-18.81700096,-4.262229175
llm_free,ai,4000_story_1855_llm_free.txt,-19.11732064,-11.88175775,5.6186842443,-1.501376759
human,human,4000_story_1856.txt,-1.063866345,28.822488638,-23.29801992,-1.53151411
llm_free,ai,4000_story_1856_llm_free.txt,-11.74016746,-13.9830111,5.7189177939,1.3037174866
human,human,4000_story_1857.txt,1.131955757,17.523699338,-14.45265414,-1.20209217
llm_free,ai,4000_story_1857_llm_free.txt,-11.71611916,-14.03786925,0.9417347113,-2.664307662
human,human,4000_story_1860.txt,-3.788610722,0.2764010903,-17.86328577,-1.861782471
llm_free,ai,4000_story_1860_llm_free.txt,-13.70738039,-13.33691823,0.0969699219,-1.780569215
human,human,4000_story_1863.txt,5.319144102,7.0666784031,-10.05012325,-3.550507849
llm_free,ai,4000_story_1863_llm_free.txt,-4.911685928,-6.571035781,7.9562314499,1.9614090367
human,human,4000_story_1864.txt,0.1675679151,24.597095246,-18.56468058,-1.629206364
llm_free,ai,4000_story_1864_llm_free.txt,-23.87266291,-15.85960203,-5.214855029,-0.379556788
human,human,4000_story_1879.txt,12.078744602,6.1167876081,1.089988558,-0.472908247
llm_free,ai,4000_story_1879_llm_free.txt,-6.305559729,-9.770142352,6.2473102446,2.0498289947
human,human,4000_story_1886.txt,11.651122202,-2.13723175,-7.777746764,-2.522745286
llm_free,ai,4000_story_1886_llm_free.txt,-11.29972245,-2.377713509,2.7064651393,1.6484058781
human,human,4000_story_1894.txt,26.271651519,-5.671387035,10.657467898,-2.093423546
llm_free,ai,4000_story_1894_llm_free.txt,-8.480637427,-8.307766348,7.1266002237,1.8162561478
human,human,4000_story_1911.txt,27.801275055,-4.882532236,3.5475814116,0.9755240844
llm_free,ai,4000_story_1911_llm_free.txt,-12.47605735,-8.491103552,1.1976537322,-2.730122247
human,human,4000_story_1914.txt,16.869760977,0.2045190095,2.3739250289,0.8027200187
llm_free,ai,4000_story_1914_llm_free.txt,-15.56323922,-15.67788925,4.6367211148,0.0161716952
human,human,4000_story_1915.txt,34.515206249,-1.657019131,4.5214302966,-1.335421344
llm_free,ai,4000_story_1915_llm_free.txt,-12.17697148,-13.00509356,-0.89810119,0.2192086943
human,human,4000_story_1921.txt,12.072176885,-5.792714802,-2.611659198,-0.974235632
llm_free,ai,4000_story_1921_llm_free.txt,-9.474351248,-5.693559689,6.6210425282,2.0226143451
human,human,4000_story_1930.txt,5.7865595162,-0.302644831,-1.037056502,-0.310465211
llm_free,ai,4000_story_1930_llm_free.txt,-9.749772396,-6.285326135,3.748683877,-0.538277714
human,human,4000_story_1932.txt,21.952701638,-4.532893399,3.430649148,-0.703936691
llm_free,ai,4000_story_1932_llm_free.txt,-15.26023274,-7.226548301,9.8145480892,3.0827245196
human,human,4000_story_1934.txt,12.21227216,6.097111347,-0.462810558,-0.325851481
llm_free,ai,4000_story_1934_llm_free.txt,-22.06776337,-9.403045203,3.8480285012,0.2158801389
human,human,4000_story_1943.txt,24.992736859,-5.180033375,9.4570069952,-1.01696238
llm_free,ai,4000_story_1943_llm_free.txt,-15.93918395,-11.51856532,0.4640987108,-0.691639544
human,human,4000_story_1952.txt,30.276613385,-6.687678338,6.1466917592,-2.190704138
llm_free,ai,4000_story_1952_llm_free.txt,-14.42125997,-12.41102657,1.126513506,-2.723166218
human,human,4000_story_1999.txt,13.555190802,8.4598795346,1.4077231446,-0.451711246
llm_free,ai,4000_story_1999_llm_free.txt,-16.972465,-14.55424518,-1.758082848,2.1065944419
human,human,4000_story_2016.txt,31.865915905,8.1074791883,11.481798666,1.3356731596
llm_free,ai,4000_story_2016_llm_free.txt,-10.37572666,-7.442464278,3.9928574718,-1.550129618
human,human,4000_story_2017.txt,11.468355953,16.914211676,-9.507198389,-2.458450976
llm_free,ai,4000_story_2017_llm_free.txt,2.7357981796,-13.14705356,13.133639384,4.4135609521
human,human,4000_story_2019.txt,7.6030541513,22.84193901,-3.860344086,2.3189382682
llm_free,ai,4000_story_2019_llm_free.txt,-12.23345754,-9.943058346,2.4215218997,-1.839059546
human,human,4000_story_2020.txt,5.4886547239,21.16810253,-8.709372295,-1.920022748
llm_free,ai,4000_story_2020_llm_free.txt,-6.512659001,-8.612817348,10.292901788,1.4852457099
human,human,4000_story_2025.txt,15.633735216,14.68539067,-3.180993549,-2.043614513
llm_free,ai,4000_story_2025_llm_free.txt,-19.69776876,-11.32059943,1.5853945734,-3.515298868
human,human,4000_story_2026.txt,19.78312757,25.764972786,1.3112568845,0.8700760907
llm_free,ai,4000_story_2026_llm_free.txt,-14.99105514,-11.9023647,0.5563891632,2.4122166104
human,human,4000_story_2027.txt,24.141342113,35.547882719,3.0663900292,-0.303704766
llm_free,ai,4000_story_2027_llm_free.txt,-9.878732682,-9.706364589,6.8553844326,1.4237270943
human,human,4000_story_2029.txt,35.723303284,12.203127547,9.5158405338,-1.214445219
llm_free,ai,4000_story_2029_llm_free.txt,-17.2062225,-10.01962653,4.3773213636,-2.91087582
human,human,4000_story_2034.txt,19.226210615,26.838461943,0.6493098317,6.6244039909
llm_free,ai,4000_story_2034_llm_free.txt,-18.15657841,-9.599118693,-0.078017492,-0.841172867
human,human,4000_story_2035.txt,17.370476107,14.918049197,-4.571403417,9.2781445388
llm_free,ai,4000_story_2035_llm_free.txt,-6.151451739,-11.67077951,10.842652972,-1.50345095
human,human,4000_story_2036.txt,20.684110827,4.2897482356,-5.684133169,3.1461346125
llm_free,ai,4000_story_2036_llm_free.txt,-15.60784346,-11.31076118,3.296083511,-2.605653046
human,human,4000_story_2038.txt,17.376813278,18.261904175,-5.081966203,3.4485342587
llm_free,ai,4000_story_2038_llm_free.txt,-7.042494509,-5.878365701,1.7178112304,0.1476117416
human,human,4000_story_2043.txt,12.033373818,1.104783549,-1.084091563,-3.078266754
llm_free,ai,4000_story_2043_llm_free.txt,-16.17100029,-10.6581759,-5.0427,-4.169206694
human,human,4000_story_2046.txt,16.040585789,19.583043218,3.8044779573,2.8088920075
llm_free,ai,4000_story_2046_llm_free.txt,-12.11631706,-10.48364504,9.8859402931,-1.88810301
human,human,4000_story_2047.txt,13.421548973,10.05890599,-4.228865525,3.2138797522
llm_free,ai,4000_story_2047_llm_free.txt,-15.16159145,-8.144598817,3.4267045723,0.9861254448
human,human,4000_story_2051.txt,8.8287943088,17.075449981,-4.012858375,-1.305106559
llm_free,ai,4000_story_2051_llm_free.txt,-6.686910864,-10.58177876,3.8233008493,-2.163548061
human,human,4000_story_2053.txt,24.480689062,11.157548242,9.1440245851,2.2846515478
llm_free,ai,4000_story_2053_llm_free.txt,-15.59440629,-12.514842,2.4481616991,1.1361775952
human,human,4000_story_2054.txt,13.865061356,5.5060099401,-4.612108905,2.8322993987
llm_free,ai,4000_story_2054_llm_free.txt,-11.16320593,0.1338006141,8.2244466484,-0.821661838
human,human,4000_story_2056.txt,11.347250381,24.059346259,2.062516914,0.2034408375
llm_free,ai,4000_story_2056_llm_free.txt,-10.60316378,-14.34221784,4.1623563345,-2.461016335
human,human,4000_story_2057.txt,10.225213138,14.483796363,-6.433982022,0.4997797627
llm_free,ai,4000_story_2057_llm_free.txt,-6.579096169,-9.611766626,5.4846871696,0.6153405695
human,human,4000_story_2063.txt,25.036055097,1.6331878367,5.1922099972,14.35391085
llm_free,ai,4000_story_2063_llm_free.txt,-20.56213184,-13.10281868,0.3030292285,-3.294203523
human,human,4000_story_2064.txt,9.1426148308,26.30608641,-12.44417446,-1.297689072
llm_free,ai,4000_story_2064_llm_free.txt,-4.644976135,-9.341117238,5.1742166124,0.7379256509
human,human,4000_story_2067.txt,24.508588572,-1.712878108,4.2049237603,-1.274140595
llm_free,ai,4000_story_2067_llm_free.txt,-20.00734877,-13.79433188,-3.043640147,-1.066749993
human,human,4000_story_2068.txt,22.439276484,-0.3612386,-4.478531032,0.22758237
llm_free,ai,4000_story_2068_llm_free.txt,-12.73236457,-13.46638194,4.8504894072,0.109836119
human,human,4000_story_2069.txt,29.068161426,6.2382638626,-2.11818705,1.6970731388
llm_free,ai,4000_story_2069_llm_free.txt,-13.654517,-10.10941164,1.1530914232,-3.127806792
human,human,4000_story_2070.txt,9.7355263259,25.127604864,-16.95091705,-5.406181901
llm_free,ai,4000_story_2070_llm_free.txt,-11.22873602,-13.73379509,-0.559437779,-1.291106659
human,human,4000_story_2073.txt,32.10713296,9.0162855548,-0.109156864,3.7754450312
llm_free,ai,4000_story_2073_llm_free.txt,-20.65301268,-9.640551896,-0.640976433,-1.301141639
human,human,4000_story_2074.txt,31.439715283,4.2288782082,-4.105349528,-2.011747898
llm_free,ai,4000_story_2074_llm_free.txt,-16.76198509,-12.21479663,4.2915246333,0.4161512163
human,human,4000_story_2075.txt,6.9363459896,13.976324939,-19.13535475,-3.299249605
llm_free,ai,4000_story_2075_llm_free.txt,-10.88131497,-7.770224552,5.8605702457,-0.747652571
human,human,4000_story_2076.txt,0.4452760931,7.5596409339,-14.8028702,-3.905527382
llm_free,ai,4000_story_2076_llm_free.txt,-6.201922414,-2.693901439,6.0537672744,-0.860761538
human,human,4000_story_2077.txt,8.2235301421,6.1811815611,1.38421618,3.2859055395
llm_free,ai,4000_story_2077_llm_free.txt,-13.42888263,-15.39762731,3.8351606219,1.7815021211
human,human,4000_story_2078.txt,6.1733916505,9.0193812926,-4.412946142,4.5366051406
llm_free,ai,4000_story_2078_llm_free.txt,-17.55912311,-14.17733998,6.8969284598,-1.624025201
human,human,4000_story_2079.txt,12.380583753,3.4937652899,-5.1154316,2.2935034846
llm_free,ai,4000_story_2079_llm_free.txt,1.5960092964,-9.198363859,14.422387686,2.562141757
human,human,4000_story_2080.txt,-5.591445303,20.999915619,-12.16928795,4.0307060761
llm_free,ai,4000_story_2080_llm_free.txt,-18.49963161,-7.596958671,-2.840651595,-3.703155738
human,human,4000_story_2081.txt,-2.395722417,7.2952326103,-10.69871541,4.2546147311
llm_free,ai,4000_story_2081_llm_free.txt,-10.78017943,-6.504108244,8.3302712638,2.3392231955
human,human,4000_story_2082.txt,14.272777445,15.402509504,0.7918486728,8.6169657741
llm_free,ai,4000_story_2082_llm_free.txt,-15.88337966,-8.512203432,0.7364521165,-1.934875032
human,human,4000_story_2083.txt,-0.312118777,0.5720982473,-3.570390094,1.1057451522
llm_free,ai,4000_story_2083_llm_free.txt,-10.20201429,-3.777040319,7.2967456857,0.642881824
human,human,4000_story_2086.txt,15.114154167,-5.295099428,3.4407036003,0.9606997647
llm_free,ai,4000_story_2086_llm_free.txt,-13.41752514,-11.59065418,4.5747902042,-0.43873977
human,human,4000_story_2087.txt,7.0444388205,18.443248491,-6.825972337,2.1814094297
llm_free,ai,4000_story_2087_llm_free.txt,-7.057114891,-7.633409692,4.7421175171,1.7103316947
human,human,4000_story_2089.txt,9.6509687105,3.7948079532,-3.615298283,8.1412548599
llm_free,ai,4000_story_2089_llm_free.txt,-4.33022853,-8.881499965,5.6087474023,1.7062486616
human,human,4000_story_2090.txt,-0.858394351,6.4514601526,-8.785804995,4.6851341678
llm_free,ai,4000_story_2090_llm_free.txt,-10.61994074,-10.54423245,4.8120702675,0.7436587633
human,human,4000_story_2091.txt,16.349921206,3.7808787914,4.6151043307,-2.574965393
llm_free,ai,4000_story_2091_llm_free.txt,-9.248355957,-8.333934979,1.3418782119,-1.129266231
human,human,4000_story_2092.txt,19.594790485,35.148007235,7.8942768741,-0.916622524
llm_free,ai,4000_story_2092_llm_free.txt,-9.512943645,-6.137280911,3.8828205954,2.708876642
human,human,4000_story_2094.txt,28.154200751,35.301224564,1.9284247144,-2.985139521
llm_free,ai,4000_story_2094_llm_free.txt,-19.03713501,-7.306247608,0.0036371197,1.8608966468
human,human,4000_story_2098.txt,17.533284782,47.478198475,-6.791172595,-4.238842136
llm_free,ai,4000_story_2098_llm_free.txt,-7.694740436,-6.743867879,10.394777533,1.1294015215
human,human,4000_story_2100.txt,27.675824263,16.633743869,9.4970675326,3.7128870023
llm_free,ai,4000_story_2100_llm_free.txt,-15.21100712,-9.628369534,4.3796528422,1.9810651554
human,human,4000_story_2102.txt,16.820809454,34.251069633,-2.999206484,4.7390813648
llm_free,ai,4000_story_2102_llm_free.txt,-13.21329475,-4.993433521,4.7191839848,-2.610498778
human,human,4000_story_2103.txt,26.994224913,6.8524687436,-1.593965007,-3.364405574
llm_free,ai,4000_story_2103_llm_free.txt,-9.260120992,-4.663933015,14.57983754,4.0738015177
human,human,4000_story_2107.txt,9.7329175296,16.407263321,-13.04961629,1.3152687948
llm_free,ai,4000_story_2107_llm_free.txt,-16.08788267,-10.14648823,-3.637470303,-2.051025711
human,human,4000_story_2118.txt,8.0870335613,8.9493234863,-8.80603593,-3.435094989
llm_free,ai,4000_story_2118_llm_free.txt,-7.735005542,-10.78511566,7.2962205083,2.2004098953
human,human,4000_story_2133.txt,20.367503534,15.545967219,5.0517429314,2.0714288168
llm_free,ai,4000_story_2133_llm_free.txt,-16.74081375,-7.884992811,1.9613818496,-1.158229855
human,human,4000_story_2136.txt,14.569521804,5.565736196,2.7998445338,-0.041963895
llm_free,ai,4000_story_2136_llm_free.txt,-5.390944457,-7.66473709,8.281339401,0.727151073
human,human,4000_story_2143.txt,8.3732690787,6.4239606306,-7.685224363,-0.782594866
llm_free,ai,4000_story_2143_llm_free.txt,-11.1398833,-11.14817778,5.0658436688,2.6626281976
human,human,4000_story_2148.txt,21.176837434,-14.61089247,7.2148152884,-0.47995511
llm_free,ai,4000_story_2148_llm_free.txt,-5.330565722,-9.070939168,6.217710024,0.8623938906
human,human,4000_story_2178.txt,4.3237757069,31.464439331,-10.21228601,2.3476427345
llm_free,ai,4000_story_2178_llm_free.txt,-13.98234718,-7.379119158,2.1757645396,1.5547795907
human,human,4000_story_2186.txt,14.125068291,-6.701097975,7.0888642562,0.4135634983
llm_free,ai,4000_story_2186_llm_free.txt,-6.912161825,2.3663482459,2.220221329,2.621142132
human,human,4000_story_2199.txt,0.844280391,6.7376003298,-5.600883564,-3.876945475
llm_free,ai,4000_story_2199_llm_free.txt,-15.50902267,-13.67509969,0.0432322024,-2.626420706
human,human,4000_story_2222.txt,9.5164237708,-6.173918225,-1.822017789,-2.428698997
llm_free,ai,4000_story_2222_llm_free.txt,-13.28169963,-12.15118036,5.5646941008,-0.28945182
human,human,4000_story_2245.txt,7.3254527884,8.9001858871,-2.590515758,-1.338973271
llm_free,ai,4000_story_2245_llm_free.txt,-16.5835625,-10.98879806,-3.069426118,-1.755606575
human,human,4000_story_2254.txt,18.578073534,-12.05602354,-10.18107062,-2.952295442
llm_free,ai,4000_story_2254_llm_free.txt,-16.87172532,-10.85282048,2.6774706238,-1.384522269
human,human,4000_story_2259.txt,27.694043658,-9.681460159,10.913741072,-2.364833629
llm_free,ai,4000_story_2259_llm_free.txt,-7.119224311,-4.713755069,13.921661612,1.573222174
human,human,4000_story_2286.txt,18.627706466,20.667424886,1.075280326,4.5037264656
llm_free,ai,4000_story_2286_llm_free.txt,-12.78417886,-9.894735757,8.9117442317,-0.942959802
human,human,4000_story_2287.txt,10.311163563,4.3900301154,-11.33171712,-2.383630048
llm_free,ai,4000_story_2287_llm_free.txt,-12.73215274,-8.771640546,3.1521480769,0.8712449874
human,human,4000_story_2288.txt,13.485608848,17.658579503,-7.461925321,-0.154085375
llm_free,ai,4000_story_2288_llm_free.txt,-15.42538287,-9.006482618,2.0634047446,-1.853149595
human,human,4000_story_2289.txt,5.7275136288,15.137647808,-8.645549244,-2.026663264
llm_free,ai,4000_story_2289_llm_free.txt,-12.16574317,-3.199682637,10.357791946,-0.073980285
human,human,4000_story_2290.txt,12.785409101,20.613367728,-9.749495451,-2.194594017
llm_free,ai,4000_story_2290_llm_free.txt,-14.90563246,-5.62043016,4.6217432048,1.2413308164
human,human,4000_story_2291.txt,2.4461554676,-1.575255892,-16.12372667,-0.486706451
llm_free,ai,4000_story_2291_llm_free.txt,-7.67867038,-4.940726045,10.230405763,-1.22403882
human,human,4000_story_2292.txt,12.162253746,15.931163514,-9.214062862,0.4431282771
llm_free,ai,4000_story_2292_llm_free.txt,-12.446465,-13.26552392,3.7061978505,-0.027594573
human,human,4000_story_2293.txt,6.8587080926,27.27764173,-11.16089113,-5.569331912
llm_free,ai,4000_story_2293_llm_free.txt,-16.37327826,1.8701208784,-4.42550883,-1.900885441
human,human,4000_story_2294.txt,22.111991883,13.621272012,-3.842568122,-0.448491609
llm_free,ai,4000_story_2294_llm_free.txt,-12.43065571,-11.02050716,6.251962008,-1.479023578
human,human,4000_story_2295.txt,21.156303081,2.1551378654,-7.532429953,0.1446576576
llm_free,ai,4000_story_2295_llm_free.txt,-5.001160811,-4.239490187,9.2767994185,1.929917122
human,human,4000_story_2296.txt,11.62574622,15.139957887,-7.680750812,-0.962219945
llm_free,ai,4000_story_2296_llm_free.txt,-9.709960989,-4.591413127,8.8704011749,1.5116675589
human,human,4000_story_2297.txt,15.123250299,-1.626881589,-4.825427668,-1.185195862
llm_free,ai,4000_story_2297_llm_free.txt,-4.756382954,-4.590294061,13.759415548,2.2815785599
human,human,4000_story_2302.txt,21.180134986,11.620768747,4.4409976574,3.6016179486
llm_free,ai,4000_story_2302_llm_free.txt,-12.97735107,-12.66011891,0.4952322988,-1.509823739
human,human,4000_story_2305.txt,30.894352612,-10.78288069,3.7248553321,8.8706274575
llm_free,ai,4000_story_2305_llm_free.txt,-9.415295462,-9.86988862,6.4756530916,0.2146099322
human,human,4000_story_2311.txt,3.3896365799,-10.70323978,-3.44870348,3.6173172249
llm_free,ai,4000_story_2311_llm_free.txt,-13.07533586,-6.224415321,8.3652526345,-0.062661949
human,human,4000_story_2312.txt,10.201386044,-13.2659183,-0.504780211,4.4874590149
llm_free,ai,4000_story_2312_llm_free.txt,-11.215395,-7.668931806,4.4775116764,-0.064529785
human,human,4000_story_2314.txt,9.8479855305,-5.799746326,-3.419077645,1.4239468336
llm_free,ai,4000_story_2314_llm_free.txt,-12.12722076,-11.92985731,5.1966471585,-1.494271944
human,human,4000_story_2316.txt,10.685035892,4.5900167545,-3.83614297,0.6334516113
llm_free,ai,4000_story_2316_llm_free.txt,-13.06936969,-10.2452362,8.5640969151,-1.724386283
human,human,4000_story_2317.txt,5.5483083746,-8.625158682,-7.86550939,-1.551675827
llm_free,ai,4000_story_2317_llm_free.txt,-10.87815352,-3.529650928,4.6347107585,1.647320179
human,human,4000_story_2320.txt,30.860804663,-1.934212931,8.1959657856,2.6370564892
llm_free,ai,4000_story_2320_llm_free.txt,-14.41510165,-8.36887963,5.0029682,1.7065992502
human,human,4000_story_2321.txt,10.008171708,-3.172067987,-1.822056006,3.0893934917
llm_free,ai,4000_story_2321_llm_free.txt,-8.66747408,-7.831972212,11.602059898,-0.096442834
human,human,4000_story_2322.txt,15.409267532,-10.46180245,2.6581110245,6.2193168193
llm_free,ai,4000_story_2322_llm_free.txt,-19.84970205,-7.707723645,4.9350809938,-0.555372064
human,human,4000_story_2325.txt,22.436982284,4.3297146362,5.1071765632,-1.387819483
llm_free,ai,4000_story_2325_llm_free.txt,-9.059169416,-12.06463254,9.3878625169,-1.202051512
human,human,4000_story_2326.txt,13.394165267,-12.22581186,1.6003302653,-4.025913322
llm_free,ai,4000_story_2326_llm_free.txt,-17.1902089,-8.842425798,5.993609329,2.0945617798
human,human,4000_story_2327.txt,11.813867965,24.275193361,-8.981131284,2.3799798683
llm_free,ai,4000_story_2327_llm_free.txt,-7.241106335,-3.027190287,7.9277232216,3.8310265949
human,human,4000_story_2328.txt,20.740411333,3.7683323827,4.8911700728,-1.059520375
llm_free,ai,4000_story_2328_llm_free.txt,-8.619495945,-5.229315949,9.1696104877,0.4502174221
human,human,4000_story_2330.txt,3.0846855617,2.9695034182,-10.22417225,-1.132037944
llm_free,ai,4000_story_2330_llm_free.txt,-18.4300156,-11.3039436,-3.409469227,0.8383828227
human,human,4000_story_2339.txt,26.177506375,-9.349194,1.2462107842,3.9464065966
llm_free,ai,4000_story_2339_llm_free.txt,-14.45180713,-3.245420808,3.3225743489,-0.956317824
human,human,4000_story_2341.txt,12.654256767,-3.349711459,-9.370161642,-3.247944815
llm_free,ai,4000_story_2341_llm_free.txt,-13.68813809,-12.23077482,1.0014974897,1.8154770026
human,human,4000_story_2343.txt,21.418516337,-9.667672346,-7.500024371,-0.304942563
llm_free,ai,4000_story_2343_llm_free.txt,-12.34164946,-15.38023507,5.0498040865,0.6927763897
human,human,4000_story_2347.txt,4.9813780291,-3.092147924,-7.345187827,-2.316363783
llm_free,ai,4000_story_2347_llm_free.txt,-12.91445745,-14.22350255,0.7734752539,2.5550044253
human,human,4000_story_2350.txt,3.8518014737,-2.375340795,-0.167999596,-0.048366892
llm_free,ai,4000_story_2350_llm_free.txt,-17.38700093,-5.969232195,4.7357106541,-3.115934035
human,human,4000_story_2351.txt,19.878755371,5.4658254422,-0.112374684,-2.408437962
llm_free,ai,4000_story_2351_llm_free.txt,-9.728766234,-5.694315966,2.9755254159,-0.888889795
human,human,4000_story_2352.txt,27.193802512,0.1076461323,4.5602862972,2.1119714672
llm_free,ai,4000_story_2352_llm_free.txt,-20.0208482,-7.521120379,2.7194468615,-3.062836956
human,human,4000_story_2353.txt,30.249899429,0.4140970101,-8.923151433,-0.580623066
llm_free,ai,4000_story_2353_llm_free.txt,-16.16363356,-10.84410329,2.3495218528,0.6658702596
human,human,4000_story_2369.txt,4.650184601,1.7442804833,-5.492694309,-2.176528812
llm_free,ai,4000_story_2369_llm_free.txt,-11.14077778,-7.193562265,2.5278336601,-1.404635693
human,human,4000_story_2370.txt,3.8089235539,41.662938562,-9.747058062,-2.486000266
llm_free,ai,4000_story_2370_llm_free.txt,-12.78331617,-11.04321292,2.8814201982,0.1597005188
human,human,4000_story_2371.txt,12.368402731,-6.383727626,1.9013510516,-1.206546869
llm_free,ai,4000_story_2371_llm_free.txt,-12.04095932,-7.369551189,2.8283431707,-0.616034984
human,human,4000_story_2373.txt,9.5978067079,25.503269521,-17.20176673,-1.010084077
llm_free,ai,4000_story_2373_llm_free.txt,-9.892753686,-6.856034124,8.3262350265,-2.335906218
human,human,4000_story_2376.txt,27.345244251,0.4622424329,0.8127077968,-1.720902039
llm_free,ai,4000_story_2376_llm_free.txt,-19.09175082,-8.862424985,1.1514685412,-0.264006431
human,human,4000_story_2387.txt,14.646640513,35.476837197,-13.43721041,-1.162696137
llm_free,ai,4000_story_2387_llm_free.txt,-14.60436989,0.5429925673,3.9873651861,-0.121224066
human,human,4000_story_2388.txt,14.753427385,-9.555155987,-4.558859776,24.353530029
llm_free,ai,4000_story_2388_llm_free.txt,-13.89336155,-12.23060751,-0.91692163,-1.367933518
human,human,4000_story_2389.txt,8.8632812737,6.5452708879,-11.50884902,-1.451386275
llm_free,ai,4000_story_2389_llm_free.txt,-8.738351123,-10.83397554,6.7288050967,-1.302656295
human,human,4000_story_2391.txt,19.418953875,-12.99400696,1.1473923966,31.045013493
llm_free,ai,4000_story_2391_llm_free.txt,-15.35701072,-14.50066968,1.848165124,1.4211980131
human,human,4000_story_2392.txt,3.9831966374,0.0969292501,-4.656565816,-1.896864342
llm_free,ai,4000_story_2392_llm_free.txt,-4.797028443,-7.389248725,5.1638248855,4.0015493896
human,human,4000_story_2396.txt,8.9304476897,19.82046486,-14.71983161,-0.507624031
llm_free,ai,4000_story_2396_llm_free.txt,-14.8985781,-12.37409729,2.5983667207,0.802260405
human,human,4000_story_2397.txt,0.4948340183,16.242264522,-17.75590998,-0.190515137
llm_free,ai,4000_story_2397_llm_free.txt,-7.674715797,-6.117341688,8.6835241325,-0.764380833
human,human,4000_story_2400.txt,3.77963246,-1.300758883,-19.28738159,-1.456138589
llm_free,ai,4000_story_2400_llm_free.txt,-17.35404063,-10.02742712,0.7637553042,-0.18341263
human,human,4000_story_2402.txt,16.44690833,32.697698403,-14.50558087,-1.874488245
llm_free,ai,4000_story_2402_llm_free.txt,-14.72830337,-8.978059468,0.476151415,-2.904282288
human,human,4000_story_2405.txt,20.193563486,-0.630046242,-4.02922423,20.054039601
llm_free,ai,4000_story_2405_llm_free.txt,-19.05635596,-2.40629384,3.5943036343,-2.327300467
human,human,4000_story_2408.txt,8.7435845027,-8.563638531,-2.884214701,22.976501202
llm_free,ai,4000_story_2408_llm_free.txt,-11.96561115,-4.906275742,8.4105259874,-1.059120745
human,human,4000_story_2409.txt,5.0265336685,6.0564108159,-13.02369252,0.2331521589
llm_free,ai,4000_story_2409_llm_free.txt,-12.86312123,-6.366517385,0.9980694771,-0.163093065
human,human,4000_story_2410.txt,10.494649393,16.703631144,-14.36578328,-3.235980092
llm_free,ai,4000_story_2410_llm_free.txt,-14.72382495,-4.059172859,4.165958363,1.1392904087
human,human,4000_story_2412.txt,7.083620751,16.496395613,-3.247280953,-2.127036078
llm_free,ai,4000_story_2412_llm_free.txt,-5.041123705,-9.703032211,7.9014663835,3.8641758815
human,human,4000_story_2432.txt,7.7218929427,0.7234995793,-1.168402946,0.6922481956
llm_free,ai,4000_story_2432_llm_free.txt,-12.09252599,-8.049628859,1.149789881,0.5722248829
human,human,4000_story_2453.txt,8.1137454865,-4.514170566,-9.00360054,-4.451837221
llm_free,ai,4000_story_2453_llm_free.txt,-12.8906512,-9.104548005,8.947037505,-1.866970479
human,human,4000_story_2461.txt,8.7949216697,7.9870649358,-8.14462981,-1.542254654
llm_free,ai,4000_story_2461_llm_free.txt,-9.720424648,-3.003236456,10.377156372,-0.663092674
human,human,4000_story_2479.txt,5.0589370097,-9.712440184,-2.78066738,-1.767604519
llm_free,ai,4000_story_2479_llm_free.txt,-7.110255558,-8.88866233,3.0173412489,-2.163639279
human,human,4000_story_2489.txt,7.083620751,16.496395613,-3.247280953,-2.127036078
llm_free,ai,4000_story_2489_llm_free.txt,-10.65566165,-9.769461166,1.6460919396,0.9325717859
human,human,4000_story_2490.txt,0.8359016186,3.8929117904,-10.94000995,-1.399578386
llm_free,ai,4000_story_2490_llm_free.txt,-13.62115947,-10.16571511,2.3925174301,-1.724001361
human,human,4000_story_2497.txt,11.243206231,0.4402094461,-6.815092802,-4.868696141
llm_free,ai,4000_story_2497_llm_free.txt,-13.45445363,-7.873588568,1.5133167732,-1.755133919
human,human,4000_story_2519.txt,10.663253433,3.5598032887,-2.432886356,-3.444430394
llm_free,ai,4000_story_2519_llm_free.txt,-14.40879098,-7.129996154,6.7016516675,1.2351821251
human,human,4000_story_2544.txt,10.425353935,6.7182965355,-7.367760657,-2.45825052
llm_free,ai,4000_story_2544_llm_free.txt,-14.9002034,-4.065958052,0.3773808383,0.5452049625
human,human,4000_story_2559.txt,5.4345217158,5.9732513283,-6.18581615,-2.651288603
llm_free,ai,4000_story_2559_llm_free.txt,-15.33411724,-3.31485992,7.7446100081,-1.165417811
human,human,4000_story_2573.txt,8.3242021917,-1.740352418,-7.250663432,-5.754803829
llm_free,ai,4000_story_2573_llm_free.txt,-13.37232217,-13.28200636,1.501248073,-0.310211845
human,human,4000_story_2582.txt,9.0761932649,-2.63635402,-8.569855202,-2.608934376
llm_free,ai,4000_story_2582_llm_free.txt,-12.16194254,-11.30247174,3.79979948,0.968346308
human,human,4000_story_2588.txt,24.009764443,22.398963951,-6.745982159,-0.50064733
llm_free,ai,4000_story_2588_llm_free.txt,-12.10245174,-4.950751531,10.602725093,-1.571955803
human,human,4000_story_2594.txt,5.7824196289,20.92704902,-18.05384702,-2.487263251
